2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 23:39:26,999 INFO: 174,[39.0, 29.0, 1.8],[43.0, 25.0, 11.4],W,N,23.6,0.0,76.4,night
2019-04-04 23:39:57,779 INFO: 175,[38.0, 16.0, 16.3],[41.0, 29.0, 29.5],W,N,35.1,0.0,64.9,day
2019-04-04 23:40:28,601 INFO: 176,[37.0, 3.0, 52.2],[39.0, 41.0, 27.0],W,N,32.0,0.0,68.0,day
2019-04-04 23:40:59,542 INFO: 177,[35.0, 47.0, 9.3],[37.0, 53.0, 39.6],W,N,77.7,0.0,22.3,day
2019-04-04 23:41:30,365 INFO: 178,[34.0, 28.0, 39.3],[36.0, 9.0, 34.6],W,N,29.3,0.0,70.7,day
2019-04-04 23:42:01,164 INFO: 179,[33.0, 8.0, 30.5],[34.0, 28.0, 59.3],W,N,37.7,0.0,62.3,day
2019-04-04 23:42:31,860 INFO: 180,[31.0, 46.0, 50.7],[32.0, 51.0, 41.2],W,N,28.3,0.0,71.7,day
2019-04-04 23:43:02,790 INFO: 181,[30.0, 26.0, 29.1],[31.0, 20.0, 27.5],W,N,49.2,0.0,50.8,day
2019-04-04 23:43:33,316 INFO: 182,[29.0, 2.0, 10.8],[29.0, 49.0, 1.5],W,N,44.4,0.0,55.6,day
2019-04-04 23:44:04,104 INFO: 183,[27.0, 36.0, 41.7],[28.0, 20.0, 16.9],W,N,51.2,0.0,48.8,day
2019-04-04 23:44:34,535 INFO: 184,[26.0, 10.0, 7.6],[26.0, 54.0, 2.4],W,N,88.4,0.0,11.6,night
2019-04-04 23:45:09,798 INFO: 185,[24.0, 45.0, 24.4],[25.0, 32.0, 47.2],W,N,52.1,0.0,47.9,night
2019-04-04 23:45:40,858 INFO: 186,[23.0, 5.0, 29.8],[24.0, 0.0, 31.4],W,N,51.3,0.0,48.7,day
2019-04-04 23:46:11,640 INFO: 187,[21.0, 36.0, 7.8],[22.0, 40.0, 53.7],W,N,29.0,0.0,71.0,day
2019-04-04 23:46:42,691 INFO: 188,[20.0, 6.0, 1.2],[21.0, 23.0, 3.7],W,N,61.9,0.0,38.1,day
2019-04-04 23:47:13,071 INFO: 189,[18.0, 35.0, 14.3],[20.0, 6.0, 52.0],W,N,13.5,0.0,86.5,day
2019-04-04 23:47:44,010 INFO: 190,[17.0, 3.0, 51.1],[18.0, 52.0, 9.6],W,N,55.5,0.0,44.5,day
2019-04-04 23:48:14,630 INFO: 191,[15.0, 31.0, 55.3],[17.0, 38.0, 48.0],W,N,43.0,0.0,57.0,day
2019-04-04 23:48:45,533 INFO: 192,[14.0, 2.0, 29.8],[16.0, 28.0, 57.3],W,N,67.2,0.0,32.8,night
2019-04-04 23:49:15,942 INFO: 193,[12.0, 29.0, 40.2],[15.0, 17.0, 50.4],W,N,9.1,0.0,90.9,day
2019-04-04 23:49:46,647 INFO: 194,[10.0, 59.0, 29.0],[14.0, 9.0, 55.3],W,N,33.0,0.0,67.0,day
